population,metric,contrast,delta,lower95,upper95,lower99,upper99
asymmetric_bad_initial_first8,center_mm,s1_l0_vs_fp,-1.9743569488384942,-5.922067151596531,1.8346063304878881,-7.100683164450489,2.7162253067988966
symmetric_bad_initial_first8,add_01,spatial_with_latent,-1.1408730158730194,-2.232142857142861,0.0,-2.734375,0.0
symmetric_bad_initial_first8,add_01,spatial_without_latent,-1.5873015873015888,-2.9017857142857153,0.0,-3.4524012445887555,0.0
symmetric_bad_initial_first8,add_01,remove_latent_without_spatial,0.2976190476190439,0.0,1.0416666666666643,0.0,1.3888888888888857
symmetric_bad_initial_first8,add_01,remove_latent_with_spatial,-0.1488095238095255,-0.390625,0.0,-0.5208333333333321,0.0
symmetric_bad_initial_first8,add_01,interaction,-0.4464285714285694,-1.0416666666666643,0.0,-1.3888888888888857,0.0
symmetric_bad_initial_first8,add_01,s0_l1_vs_residual,2.628968253968253,-0.5208333333333286,6.510416666666664,-0.5208333333333357,7.291666666666668
symmetric_bad_initial_first8,add_01,s0_l1_vs_fp,-1.6067266067265962,-6.212406015037594,4.861111111111121,-7.9220088109354405,6.410256410256412
symmetric_bad_initial_first8,add_01,s0_l0_vs_residual,2.926587301587297,0.0,6.510416666666664,0.0,7.291666666666668
symmetric_bad_initial_first8,add_01,s0_l0_vs_fp,-1.3091075591075523,-6.200697055137845,5.713778409090906,-7.911706349206348,7.452163461538427
symmetric_bad_initial_first8,add_01,s1_l1_vs_residual,1.4880952380952337,-0.5208333333333357,4.296875,-0.6944444444444429,5.729166666666664
symmetric_bad_initial_first8,add_01,s1_l1_vs_fp,-2.7475996225996155,-7.942708333333332,4.294871794871796,-10.009552556818177,6.018634259259241
symmetric_bad_initial_first8,add_01,s1_l0_vs_residual,1.3392857142857082,-0.5208333333333357,3.90625,-0.6944444444444429,5.208333333333332
symmetric_bad_initial_first8,add_01,s1_l0_vs_fp,-2.896409146409141,-8.31486742424243,4.294871794871796,-10.416666666666671,6.018634259259241
symmetric_bad_initial_first8,adds_005,spatial_with_latent,-0.48701298701297446,-0.8370535714285836,0.0,-1.0068370104554247,0.0
symmetric_bad_initial_first8,adds_005,spatial_without_latent,-0.33820346320345607,-0.771093750000009,0.0,-0.9114583333333428,0.0
symmetric_bad_initial_first8,adds_005,remove_latent_without_spatial,-0.1488095238095184,-0.390625,0.0,-0.5208333333333286,0.0
symmetric_bad_initial_first8,adds_005,remove_latent_with_spatial,0.0,0.0,0.0,0.0,0.0
symmetric_bad_initial_first8,adds_005,interaction,0.1488095238095184,0.0,0.390625,0.0,0.5208333333333286
symmetric_bad_initial_first8,adds_005,s0_l1_vs_residual,1.2629731379731481,-2.0833333333333286,3.49702380952381,-3.125,4.166666666666671
symmetric_bad_initial_first8,adds_005,s0_l1_vs_fp,-5.197927072927072,-10.816885964912288,1.2345679012345556,-12.723400297619039,2.7777777777778
symmetric_bad_initial_first8,adds_005,s0_l0_vs_residual,1.1141636141636297,-2.0833333333333286,3.190730168269212,-3.125,3.7760416666666714
symmetric_bad_initial_first8,adds_005,s0_l0_vs_fp,-5.346736596736591,-11.129385964912288,1.1752136752136555,-13.076643710075487,2.7777777777777857
symmetric_bad_initial_first8,adds_005,s1_l1_vs_residual,0.7759601509601737,-2.2371710526315853,2.9665083180708076,-3.4090909090909065,3.671354380913195
symmetric_bad_initial_first8,adds_005,s1_l1_vs_fp,-5.684940059940047,-11.458333333333343,0.8954678362573105,-13.467633928571422,2.5643028846153575
symmetric_bad_initial_first8,adds_005,s1_l0_vs_residual,0.7759601509601737,-2.2371710526315853,2.9665083180708076,-3.4090909090909065,3.671354380913195
symmetric_bad_initial_first8,adds_005,s1_l0_vs_fp,-5.684940059940047,-11.458333333333343,0.8954678362573105,-13.467633928571422,2.5643028846153575
symmetric_bad_initial_first8,adds_01,spatial_with_latent,-0.34965034965034647,-0.6993006993006929,0.0,-0.8370535714285694,0.0
symmetric_bad_initial_first8,adds_01,spatial_without_latent,0.11967199467200373,-0.3125,0.6310096153846132,-0.390625,0.8370535714285694
symmetric_bad_initial_first8,adds_01,remove_latent_without_spatial,-0.3090659340659272,-0.6696428571428612,0.0,-0.8370535714285694,0.0
symmetric_bad_initial_first8,adds_01,remove_latent_with_spatial,0.160256410256423,0.0,0.4464285714285694,0.0,0.5952380952380878
symmetric_bad_initial_first8,adds_01,interaction,0.4693223443223502,0.0,1.0766806722689068,0.0,1.2834821428571388
symmetric_bad_initial_first8,adds_01,s0_l1_vs_residual,0.3184315684315635,-1.0002016129032258,1.9047619047619264,-1.5625,2.3809523809523796
symmetric_bad_initial_first8,adds_01,s0_l1_vs_fp,-2.1388333888334046,-4.687872023809538,0.3733690844758951,-5.82386363636364,1.4285714285714164
symmetric_bad_initial_first8,adds_01,s0_l0_vs_residual,0.00936563436563631,-1.171875,1.522435897435912,-1.5625,1.9345238095238102
symmetric_bad_initial_first8,adds_01,s0_l0_vs_fp,-2.4478993228993318,-4.916666666666657,0.04192708333332019,-6.003289473684205,1.0714285714285552
symmetric_bad_initial_first8,adds_01,s1_l1_vs_residual,-0.031218781218782965,-1.4204545454545467,1.610329089769886,-1.953125,1.9345238095238244
symmetric_bad_initial_first8,adds_01,s1_l1_vs_fp,-2.488483738483751,-5.033912313928769,-0.039434523809519166,-6.119791666666671,1.0714285714285552
symmetric_bad_initial_first8,adds_01,s1_l0_vs_residual,0.12903762903764004,-1.3541666666666576,1.9047619047619264,-1.953125,2.3809523809523796
symmetric_bad_initial_first8,adds_01,s1_l0_vs_fp,-2.328227328227328,-5.022429575027674,0.28280542986425417,-6.119791666666671,1.4285714285714164
symmetric_bad_initial_first8,rotation_deg,spatial_with_latent,0.022870917018778414,-0.04578680997214732,0.10611761243075431,-0.0645032420106304,0.13198207091687367
symmetric_bad_initial_first8,rotation_deg,spatial_without_latent,0.039617243905269106,-0.03478446782367186,0.14749422421058966,-0.07012657631663238,0.17755587376682352
symmetric_bad_initial_first8,rotation_deg,remove_latent_without_spatial,-0.09838388432906697,-0.15678761521212364,-0.03439587967966561,-0.18306998009725817,-0.010150942171632149
symmetric_bad_initial_first8,rotation_deg,remove_latent_with_spatial,-0.08163755744257628,-0.14014363523040174,0.001972214132538128,-0.15889562777206065,0.020219075728911465
symmetric_bad_initial_first8,rotation_deg,interaction,0.016746326886490692,-0.02393339257208993,0.07700191151634783,-0.04649200512954998,0.10086285012730214
symmetric_bad_initial_first8,rotation_deg,s0_l1_vs_residual,0.2593145254035534,-0.3919698604338322,1.0378887574579025,-0.5898777346079369,1.32882036765416
symmetric_bad_initial_first8,rotation_deg,s0_l1_vs_fp,-0.27988903656871855,-3.1929077081645567,1.9877523122502083,-4.346752117491305,2.5581362658309095
symmetric_bad_initial_first8,rotation_deg,s0_l0_vs_residual,0.1609306410744864,-0.5079142737952871,0.94404812671197,-0.6986487005018389,1.2027204481816107
symmetric_bad_initial_first8,rotation_deg,s0_l0_vs_fp,-0.3782729208977855,-3.2694857183353645,1.8670800838552906,-4.423954517655421,2.446023302401116
symmetric_bad_initial_first8,rotation_deg,s1_l1_vs_residual,0.2821854424223318,-0.34922558922292096,1.04237222950383,-0.5819027931964582,1.3317714986205094
symmetric_bad_initial_first8,rotation_deg,s1_l1_vs_fp,-0.25701811954994014,-3.1089347495392796,1.9404112441199146,-4.231127452043606,2.501924866562092
symmetric_bad_initial_first8,rotation_deg,s1_l0_vs_residual,0.2005478849797555,-0.46291681395933676,1.0050227977552295,-0.6774343807994639,1.2918678311010297
symmetric_bad_initial_first8,rotation_deg,s1_l0_vs_fp,-0.3386556769925164,-3.15772224992095,1.8453891990106528,-4.291508789342941,2.4074847163011697
symmetric_bad_initial_first8,center_mm,spatial_with_latent,0.11138032345753146,-0.07606332972544698,0.25564384435613974,-0.13319696605951256,0.29491315883424474
symmetric_bad_initial_first8,center_mm,spatial_without_latent,0.02045791372011685,-0.17566706985235214,0.17709995385643898,-0.2340291562561583,0.24516781625124154
symmetric_bad_initial_first8,center_mm,remove_latent_without_spatial,0.13684527410029013,-0.0181566246652185,0.31404402887537586,-0.03886608127504587,0.3852630659382328
symmetric_bad_initial_first8,center_mm,remove_latent_with_spatial,0.045922864362875515,-0.0646280948657358,0.1777701120656769,-0.08479622200799124,0.2212018885516666
symmetric_bad_initial_first8,center_mm,interaction,-0.09092240973741461,-0.1441997184550285,-0.035213167814346365,-0.1711899180505825,-0.021670733932128112
symmetric_bad_initial_first8,center_mm,s0_l1_vs_residual,-0.8562526291258816,-2.4083806898977063,0.24853776369114575,-2.909934754583633,0.6228955495915072
symmetric_bad_initial_first8,center_mm,s0_l1_vs_fp,0.4473586203550095,-2.3538884352701825,3.4645021050497884,-3.091343937098589,4.672309887905914
symmetric_bad_initial_first8,center_mm,s0_l0_vs_residual,-0.7194073550255915,-2.3103133793876864,0.2890925890265153,-2.7237529661996605,0.6094405568312088
symmetric_bad_initial_first8,center_mm,s0_l0_vs_fp,0.5842038944552996,-2.193350093811752,3.650121501623058,-2.9039901572590097,4.8323055724744375
symmetric_bad_initial_first8,center_mm,s1_l1_vs_residual,-0.7448723056683502,-2.43671692572534,0.473915085082664,-3.0434633381034333,0.907775407713471
symmetric_bad_initial_first8,center_mm,s1_l1_vs_fp,0.558738943812541,-2.1254586919059073,3.398565130929157,-2.8882729994550354,4.620523770338895
symmetric_bad_initial_first8,center_mm,s1_l0_vs_residual,-0.6989494413054747,-2.413378050217203,0.4626234670866987,-2.9399204698080865,0.8391394362973528
symmetric_bad_initial_first8,center_mm,s1_l0_vs_fp,0.6046618081754165,-2.0971962064640617,3.4935402726998466,-2.81979154764429,4.701382700271075
initial_good,add_01,spatial_with_latent,0.3562793613869033,-0.08466680002189263,0.9130777372992676,-0.17093660059779964,1.0199438121685227
initial_good,add_01,spatial_without_latent,0.3209099244960143,-0.05648065970752433,0.7575937897350594,-0.13131101686353325,0.8598187192971768
initial_good,add_01,remove_latent_without_spatial,-0.10915246046518945,-0.25052412061616564,0.06878519940054745,-0.2931606395186664,0.10831425003685823
initial_good,add_01,remove_latent_with_spatial,-0.14452189735607845,-0.3620904224306596,0.048898681368845204,-0.4149727858190842,0.10174776062488448
initial_good,add_01,interaction,-0.035369436890889006,-0.31253113925619685,0.2068234540801024,-0.39080035187623857,0.2790859535638572
initial_good,add_01,s0_l1_vs_residual,-0.35012524120107713,-0.7723479686548403,0.2312006378954542,-0.9042936922260656,0.3849179747176855
initial_good,add_01,s0_l1_vs_fp,8.464506809745764,3.423631629614485,15.104516691768993,1.8267723922549888,16.90105530859134
initial_good,add_01,s0_l0_vs_residual,-0.4592777016662666,-0.9013171315875034,0.17042213582649937,-1.0545516081468636,0.31930379217791194
initial_good,add_01,s0_l0_vs_fp,8.355354349280574,3.337861494202732,14.982892714944617,1.7174126192400936,16.85428981810549
initial_good,add_01,s1_l1_vs_residual,0.006154120185826173,-0.5727085052040486,0.8428315141545271,-0.7181597849678537,1.0497068764615127
initial_good,add_01,s1_l1_vs_fp,8.820786171132667,3.7585203919608636,15.546877422886583,2.1382881969484475,17.59795352431141
initial_good,add_01,s1_l0_vs_residual,-0.13836777717025228,-0.6421055125655093,0.6231587519757704,-0.7755722935681344,0.8196649257726789
initial_good,add_01,s1_l0_vs_fp,8.676264273776589,3.6695685505776345,15.312534512710283,2.098499960087945,17.29502203305056
initial_good,adds_005,spatial_with_latent,0.0828413820714502,-0.18749595438902986,0.5409085578544175,-0.2719866377027466,0.65020905220854
initial_good,adds_005,spatial_without_latent,-0.2254270361337234,-0.42980512604940524,0.19432799259197608,-0.4926683374837733,0.27198533380354223
initial_good,adds_005,remove_latent_without_spatial,0.4121444194124848,-0.009504599752604285,0.6168585826354732,-0.05868828105509273,0.6876913188604743
initial_good,adds_005,remove_latent_with_spatial,0.10387600120731122,-0.26517033162031717,0.2873385444810775,-0.32786220880239214,0.33633163540861843
initial_good,adds_005,interaction,-0.3082684182051736,-0.6836253706677656,0.13986367608605754,-0.789815687974764,0.21766119219679908
initial_good,adds_005,s0_l1_vs_residual,-0.20056329747392,-0.6157199660889319,0.9134066813383851,-0.7236345000559782,1.1387743191675572
initial_good,adds_005,s0_l1_vs_fp,14.673696718551895,10.546015342595355,19.80966292847389,8.939293834823053,21.18495404912674
initial_good,adds_005,s0_l0_vs_residual,0.21158112193856482,-0.198178458449798,1.1637043424495932,-0.3001209450080875,1.3469680957117647
initial_good,adds_005,s0_l0_vs_fp,15.08584113796438,10.971159363862167,20.109958998733212,9.248204731639726,21.449541276210354
initial_good,adds_005,s1_l1_vs_residual,-0.11772191540246979,-0.6604992827405788,1.2687777147316508,-0.8325090350257691,1.5748608136629916
initial_good,adds_005,s1_l1_vs_fp,14.756538100623345,10.68379677667201,20.06613069378279,9.00878034671884,21.447865126662858
initial_good,adds_005,s1_l0_vs_residual,-0.01384591419515857,-0.5505974142672801,1.2185148160907713,-0.691134835266811,1.4768804308599683
initial_good,adds_005,s1_l0_vs_fp,14.860414101830656,10.821592473678736,20.009797090172764,9.219421946421733,21.31238354729936
initial_good,adds_01,spatial_with_latent,0.09146453271334565,-0.029881698723331584,0.21555053150409265,-0.036262350220738426,0.24161920676601775
initial_good,adds_01,spatial_without_latent,-0.021330883853849514,-0.036262350220724215,0.0,-0.038679840235445795,0.0
initial_good,adds_01,remove_latent_without_spatial,0.1762950584865024,0.0,0.3171998090236201,0.0,0.33834646295854043
initial_good,adds_01,remove_latent_with_spatial,0.06349964191930724,0.0,0.08600757084883526,0.0,0.09405586058723259
initial_good,adds_01,interaction,-0.11279541656719516,-0.22902243972308156,1.4210854715202004e-14,-0.24429060237130784,1.4210854715202004e-14
initial_good,adds_01,s0_l1_vs_residual,-0.185151599255164,-0.25927079633652284,0.008285004142507546,-0.2799458891012734,0.01657000828500088
initial_good,adds_01,s0_l1_vs_fp,10.302345843005881,5.901911428103157,15.131863331319503,4.660117435562285,16.48311913430461
initial_good,adds_01,s0_l0_vs_residual,-0.008856540768661603,-0.1411434709954733,0.20474417862145344,-0.15416035069631362,0.22887323943662352
initial_good,adds_01,s0_l0_vs_fp,10.478640901492383,5.998380656092781,15.28192022390245,4.760231496593991,16.651180506963037
initial_good,adds_01,s1_l1_vs_residual,-0.09368706654181835,-0.22360981854456946,0.15845351962522078,-0.24685120589461462,0.18753798709319938
initial_good,adds_01,s1_l1_vs_fp,10.393810375719227,5.962837121998135,15.203781625792725,4.721172747691666,16.577999851929466
initial_good,adds_01,s1_l0_vs_residual,-0.030187424622511116,-0.159259413024472,0.18687736173136216,-0.17845690383128954,0.21126760563380742
initial_good,adds_01,s1_l0_vs_fp,10.457310017638534,5.984775503581762,15.267874615142945,4.743650441636801,16.641118646358827
initial_good,rotation_deg,spatial_with_latent,-0.10551913602484575,-0.22675317977269938,0.06223034226590131,-0.2605492336481097,0.09872210756010606
initial_good,rotation_deg,spatial_without_latent,0.09670270143715953,-0.37534691540111853,0.428984150832444,-0.4381439117442079,0.48924348581400684
initial_good,rotation_deg,remove_latent_without_spatial,-0.07708761271392461,-0.28470663411200603,0.14438210636878157,-0.3110290447285152,0.16571307021961054
initial_good,rotation_deg,remove_latent_with_spatial,0.12513422474808067,-0.156505592179189,0.24452982657527292,-0.1935624137932827,0.27215434384607096
initial_good,rotation_deg,interaction,0.20222183746200528,-0.17971591131470924,0.39641497640148304,-0.20632868182402775,0.4321512679230231
initial_good,rotation_deg,s0_l1_vs_residual,-0.22012551183378548,-0.5352190194857034,0.29980890645096325,-0.6244045152483545,0.3835538374790917
initial_good,rotation_deg,s0_l1_vs_fp,-3.657532248604781,-10.343267933146103,0.3560920601312222,-12.086489130625115,1.5353456954429603
initial_good,rotation_deg,s0_l0_vs_residual,-0.2972131245477101,-0.7066985409723803,0.36141710184058456,-0.8122994012783038,0.4491390977664322
initial_good,rotation_deg,s0_l0_vs_fp,-3.7346198613187056,-10.44687726188112,0.33626650267824354,-12.187333194091382,1.5618348660163324
initial_good,rotation_deg,s1_l1_vs_residual,-0.32564464785863123,-0.6327248574749437,0.2113644357118866,-0.7440667237899189,0.31659255180788315
initial_good,rotation_deg,s1_l1_vs_fp,-3.7630513846296267,-10.390854568549992,0.2563058734407062,-12.08633631211776,1.467419628159442
initial_good,rotation_deg,s1_l0_vs_residual,-0.20051042311055056,-0.4563364187233091,0.1304661629174928,-0.5404626845265803,0.19915908476465052
initial_good,rotation_deg,s1_l0_vs_fp,-3.637917159881546,-10.38379954477373,0.3919478151878123,-12.122235282879828,1.6106105536993014
initial_good,center_mm,spatial_with_latent,-0.06936512521431304,-0.1451245584582262,0.004102964494135595,-0.16346977953235928,0.017440184639426946
